fpr,tpr,threshold
0.007702182284980745,0.007943360386807114,0.9893089532852173
0.007733684053017475,0.007943360386807114,0.989307701587677
0.007741559495026658,0.008029701260576757,0.9893075823783875
0.00780456303110012,0.008029701260576757,0.989303708076477
0.00780456303110012,0.008116042134346399,0.9893035888671875
0.007836064799136852,0.008116042134346399,0.9893017411231995
0.007851815683155216,0.008116042134346399,0.9893015027046204
0.007891192893201131,0.008116042134346399,0.9893002510070801
0.007906943777219497,0.008116042134346399,0.989300012588501
0.007914819219228679,0.008116042134346399,0.9892992973327637
0.007914819219228679,0.008288723881885684,0.989298939704895
0.007922694661237862,0.008288723881885684,0.9892988204956055
0.007938445545256228,0.008375064755655328,0.9892985820770264
0.007954196429274593,0.008375064755655328,0.9892979860305786
0.007954196429274593,0.00846140562942497,0.9892974495887756
0.007969947313292959,0.00846140562942497,0.9892968535423279
0.007977822755302141,0.008547746503194613,0.9892967343330383
0.007993573639320507,0.008547746503194613,0.9892961382865906
0.00800144908132969,0.008547746503194613,0.9892955422401428
0.00800144908132969,0.008634087376964255,0.9892953038215637
0.008009324523338872,0.008634087376964255,0.9892949461936951
0.008025075407357238,0.008634087376964255,0.9892945289611816
0.008032950849366421,0.008634087376964255,0.9892944097518921
0.008032950849366421,0.00880676912450354,0.989294171333313
0.008048701733384787,0.00880676912450354,0.9892939329147339
0.008095954385439882,0.00880676912450354,0.9892917275428772
0.008095954385439882,0.008979450872042825,0.9892916083335876
0.008103829827449066,0.008979450872042825,0.9892913699150085
0.008103829827449066,0.009065791745812467,0.9892910122871399
0.008119580711467431,0.009065791745812467,0.9892904162406921
0.008135331595485797,0.009065791745812467,0.9892893433570862
0.008151082479504163,0.009065791745812467,0.9892890453338623
0.008151082479504163,0.00915213261958211,0.9892889261245728
0.008166833363522528,0.00915213261958211,0.9892884492874146
0.008190459689550076,0.00915213261958211,0.9892867803573608
0.008221961457586807,0.00915213261958211,0.9892850518226624
0.00822983689959599,0.00915213261958211,0.9892849326133728
0.008237712341605172,0.009238473493351752,0.9892848134040833
0.008261338667632722,0.009238473493351752,0.9892827272415161
0.008277089551651086,0.009238473493351752,0.9892826080322266
0.00828496499366027,0.009238473493351752,0.9892822504043579
0.008300715877678635,0.009238473493351752,0.9892821311950684
0.008308591319687817,0.009238473493351752,0.9892809987068176
0.008308591319687817,0.009324814367121395,0.9892801642417908
0.008340093087724548,0.009324814367121395,0.9892793297767639
0.008340093087724548,0.00949749611466068,0.9892788529396057
0.008363719413752097,0.00949749611466068,0.9892772436141968
0.008379470297770463,0.00949749611466068,0.9892762899398804
0.008387345739779645,0.009583836988430322,0.9892761707305908
0.008387345739779645,0.009670177862199966,0.9892756342887878
0.008395221181788828,0.009670177862199966,0.9892753958702087
0.008395221181788828,0.009756518735969609,0.9892752766609192
0.008418847507816376,0.009756518735969609,0.9892749190330505
0.008434598391834741,0.009756518735969609,0.9892746806144714
0.008473975601880656,0.009756518735969609,0.9892728924751282
0.008473975601880656,0.009842859609739251,0.9892728328704834
0.008497601927908204,0.009842859609739251,0.9892721176147461
0.008497601927908204,0.009929200483508894,0.9892714023590088
0.008521228253935751,0.009929200483508894,0.9892680048942566
0.008536979137954117,0.009929200483508894,0.989267885684967
0.008560605463981666,0.009929200483508894,0.9892673492431641
0.008576356348000032,0.010015541357278536,0.9892669916152954
0.00863148444206431,0.010015541357278536,0.9892652034759521
0.008647235326082676,0.010015541357278536,0.9892643094062805
0.008678737094119407,0.010015541357278536,0.9892624020576477
0.008702363420146957,0.010015541357278536,0.9892619848251343
0.00871811430416532,0.010015541357278536,0.9892617464065552
0.008733865188183686,0.010015541357278536,0.989261269569397
0.00874174063019287,0.010101882231048178,0.9892607927322388
0.008765366956220417,0.010101882231048178,0.9892600774765015
0.008765366956220417,0.01018822310481782,0.9892598390579224
0.008804744166266332,0.01018822310481782,0.9892577528953552
0.008820495050284698,0.01018822310481782,0.9892573952674866
0.00882837049229388,0.01018822310481782,0.9892571568489075
0.008844121376312245,0.010274563978587463,0.9892566800117493
0.008867747702339794,0.010274563978587463,0.9892562627792358
0.008899249470376526,0.010274563978587463,0.9892559051513672
0.008915000354394891,0.010274563978587463,0.989255428314209
0.008915000354394891,0.010447245726126748,0.9892553091049194
0.00894650212243162,0.010447245726126748,0.9892544746398926
0.008962253006449986,0.010447245726126748,0.9892542362213135
0.008962253006449986,0.01053358659989639,0.9892538785934448
0.008985879332477536,0.01053358659989639,0.9892536997795105
0.009017381100514267,0.01053358659989639,0.989252507686615
0.009048882868550998,0.01053358659989639,0.9892520308494568
0.009080384636587729,0.01053358659989639,0.9892513155937195
0.009096135520606095,0.01053358659989639,0.9892510771751404
0.009104010962615277,0.01053358659989639,0.989250898361206
0.009119761846633642,0.01053358659989639,0.9892507791519165
0.009151263614670373,0.01053358659989639,0.9892501831054688
0.009151263614670373,0.010706268347435675,0.9892500638961792
0.009167014498688739,0.010792609221205318,0.9892488718032837
0.009222142592753018,0.010792609221205318,0.9892460703849792
0.009237893476771383,0.010792609221205318,0.9892459511756897
0.009253644360789749,0.010878950094974962,0.9892457127571106
0.009261519802798933,0.010878950094974962,0.9892455339431763
0.009261519802798933,0.010965290968744604,0.9892452955245972
0.00930877245485403,0.010965290968744604,0.9892421364784241
0.00930877245485403,0.011051631842514247,0.9892420172691345
0.009324523338872395,0.011051631842514247,0.9892417788505554
0.009356025106909126,0.011051631842514247,0.9892411828041077
0.009363900548918308,0.011051631842514247,0.9892410635948181
0.009363900548918308,0.011224313590053532,0.9892402291297913
0.009379651432936674,0.011224313590053532,0.9892395734786987
0.009379651432936674,0.011310654463823174,0.9892394542694092
0.009403277758964221,0.011310654463823174,0.9892387390136719
0.00942690408499177,0.011310654463823174,0.9892386198043823
0.009442654969010136,0.011310654463823174,0.9892383813858032
0.009450530411019318,0.011310654463823174,0.9892382621765137
0.009466281295037684,0.011310654463823174,0.9892380237579346
0.009474156737046867,0.011310654463823174,0.9892377853393555
0.009489907621065233,0.011310654463823174,0.9892375469207764
0.00953716027312033,0.011310654463823174,0.9892347455024719
0.009545035715129511,0.011396995337592817,0.9892338514328003
0.009545035715129511,0.011483336211362459,0.9892336130142212
0.009560786599147877,0.011483336211362459,0.9892325401306152
0.009560786599147877,0.011569677085132101,0.9892323017120361
0.009608039251202974,0.011569677085132101,0.9892300963401794
0.009608039251202974,0.011656017958901744,0.9892299771308899
0.00962379013522134,0.011656017958901744,0.9892295002937317
0.00962379013522134,0.011742358832671386,0.9892292618751526
0.009639541019239705,0.011742358832671386,0.9892289638519287
0.00965529190325807,0.011742358832671386,0.9892284870147705
0.009663167345267253,0.011742358832671386,0.9892278909683228
0.009663167345267253,0.011828699706441029,0.9892277717590332
0.009678918229285618,0.011828699706441029,0.9892276525497437
0.009678918229285618,0.011915040580210671,0.9892275333404541
0.009694669113303984,0.011915040580210671,0.9892271757125854
0.009694669113303984,0.012001381453980314,0.9892269372940063
0.00971041999732235,0.012001381453980314,0.9892268180847168
0.009726170881340715,0.012001381453980314,0.9892261624336243
0.009726170881340715,0.012087722327749956,0.9892256855964661
0.00976554809138663,0.012087722327749956,0.9892228841781616
0.00976554809138663,0.0121740632015196,0.9892227649688721
0.009789174417414177,0.0121740632015196,0.9892220497131348
